Date	TW_I	TW_O	O2	TEMP_IN_Z1	TEMP_IN_Z2	TEMP_IN_Z3	TEMP_IN_Z4
01:20:47 05-03-2018	123.301177978516	129.591583251953	15.9188003540039	0	0	0	136
01:21:02 05-03-2018	123.46598815918	129.619049072266	15.9416007995605	0	0	0	136
01:21:17 05-03-2018	123.383590698242	129.399291992188	15.9682006835938	0	0	0	136
01:21:32 05-03-2018	123.768142700195	129.728927612305	15.9834003448486	0	0	0	136
01:21:47 05-03-2018	123.932968139648	129.838806152344	16.0176010131836	0	0	0	136
01:22:02 05-03-2018	123.850555419922	129.509170532227	16.1049995422363	0	0	0	136
01:22:17 05-03-2018	123.520935058594	129.261947631836	16.1429996490479	0	0	0	136
01:22:32 05-03-2018	123.356109619141	128.987258911133	16.1772003173828	0	0	0	136
01:22:47 05-03-2018	122.916610717773	128.602691650391	16.2228012084961	0	0	0	136
01:23:02 05-03-2018	122.889144897461	128.630157470703	16.2304000854492	0	0	0	136
01:23:17 05-03-2018	122.806732177734	128.465347290039	16.2304000854492	0	0	0	136
01:23:32 05-03-2018	122.724334716797	128.35546875	16.2494010925293	0	0	0	136
01:23:47 05-03-2018	122.614456176758	128.328002929688	16.2341995239258	0	0	0	136
01:24:02 05-03-2018	122.669387817383	128.245590209961	16.2569999694824	0	0	0	136
01:24:17 05-03-2018	122.532043457031	128.080780029297	16.2798004150391	0	0	0	136
01:24:32 05-03-2018	122.64192199707	128.108245849609	16.2912006378174	0	0	0	136
01:24:47 05-03-2018	122.532043457031	128.273071289063	16.3064002990723	0	0	0	136
01:25:02 05-03-2018	122.312286376953	128.190658569336	16.3178005218506	0	0	0	136
01:25:17 05-03-2018	122.202423095703	128.245590209961	16.3292007446289	0	0	0	136
01:25:32 05-03-2018	121.707977294922	127.861038208008	16.3596000671387	0	0	0	136
01:25:47 05-03-2018	121.762908935547	127.970901489258	16.3824005126953	0	0	0	136
01:26:02 05-03-2018	121.57063293457	127.696212768555	16.3938007354736	0	0	0	136
01:26:17 05-03-2018	121.378341674805	127.558868408203	16.405200958252	0	0	0	136
01:26:32 05-03-2018	121.460754394531	127.668746948242	16.4166011810303	0	0	0	136
01:26:47 05-03-2018	121.488220214844	127.174301147461	15.6072006225586	0	0	135	0
01:27:02 05-03-2018	121.158599853516	125.114135742188	12.3126010894775	0	0	132	0
01:27:17 05-03-2018	121.32341003418	124.702102661133	8.98000049591064	0	0	131	0
01:27:32 05-03-2018	121.433288574219	124.702102661133	7.76020050048828	0	0	130	0
01:27:47 05-03-2018	121.32341003418	124.592224121094	7.48280048370361	0	0	129	0
01:28:02 05-03-2018	121.543167114258	124.647155761719	7.44480037689209	0	0	129	0
01:28:17 05-03-2018	121.433288574219	124.757034301758	7.54360008239746	0	0	129	0
01:28:32 05-03-2018	121.543167114258	124.839447021484	7.70699977874756	0	0	129	0
01:28:47 05-03-2018	121.625564575195	124.976791381836	7.88180065155029	0	0	129	0
01:29:02 05-03-2018	121.653030395508	125.059188842773	8.0984001159668	0	0	128	0
01:29:17 05-03-2018	121.790374755859	125.388824462891	8.28460025787354	0	0	129	0
01:29:32 05-03-2018	121.790374755859	125.361358642578	8.58480072021484	0	0	129	0
01:29:47 05-03-2018	121.845321655273	125.416290283203	8.77099990844727	0	0	129	0
01:30:02 05-03-2018	121.845321655273	125.60856628418	9.08640003204346	0	0	129	0
01:30:17 05-03-2018	121.817855834961	125.581100463867	9.37520027160645	0	0	129	0
01:30:32 05-03-2018	121.735443115234	125.581100463867	9.65260028839111	0	0	129	0
01:30:47 05-03-2018	121.955200195313	125.910736083984	9.8882007598877	0	0	129	0
01:31:02 05-03-2018	121.900253295898	125.993133544922	10.2150001525879	0	0	130	0
01:31:17 05-03-2018	121.955200195313	125.965667724609	10.5114002227783	0	0	130	0
01:31:32 05-03-2018	121.790374755859	125.938201904297	10.7698001861572	0	0	130	0
01:31:47 05-03-2018	121.762908935547	125.993133544922	11.0585994720459	0	0	130	0
01:32:02 05-03-2018	121.790374755859	126.157958984375	11.3512001037598	0	0	130	0
01:32:17 05-03-2018	121.817855834961	126.240356445313	11.5487995147705	0	0	131	0
01:32:32 05-03-2018	121.57063293457	126.075546264648	11.8337993621826	0	0	130	0
01:32:47 05-03-2018	121.845321655273	126.460113525391	12.0846004486084	0	0	131	0
01:33:02 05-03-2018	121.762908935547	126.350234985352	12.388599395752	0	0	131	0
01:33:17 05-03-2018	121.735443115234	126.405166625977	12.5710010528564	0	0	131	0
01:33:32 05-03-2018	121.735443115234	126.487579345703	12.7268009185791	0	0	131	0
01:33:47 05-03-2018	121.707977294922	126.56999206543	12.8787994384766	0	0	131	0
01:34:02 05-03-2018	121.653030395508	126.624923706055	13.0041999816895	0	0	131	0
01:34:17 05-03-2018	121.598098754883	126.597457885742	13.1599998474121	0	0	131	0
01:34:32 05-03-2018	121.515686035156	126.652389526367	13.31960105896	0	0	131	0
01:34:47 05-03-2018	121.378341674805	126.515045166016	13.3917999267578	0	0	131	0
01:35:02 05-03-2018	121.680511474609	126.954559326172	13.5248012542725	0	0	132	0
01:35:17 05-03-2018	121.350875854492	126.56999206543	13.69580078125	0	0	132	0
01:35:32 05-03-2018	121.515686035156	126.789733886719	13.7945995330811	0	0	132	0
01:35:47 05-03-2018	121.653030395508	127.036956787109	13.7793998718262	0	0	132	0
01:36:02 05-03-2018	121.295944213867	126.679870605469	13.828800201416	0	0	132	0
01:36:17 05-03-2018	121.433288574219	126.954559326172	13.8705997467041	0	0	132	0
01:36:32 05-03-2018	121.268478393555	126.81721496582	13.9200000762939	0	0	132	0
01:36:47 05-03-2018	121.543167114258	127.229248046875	14.0149993896484	0	0	132	0
01:37:02 05-03-2018	121.405822753906	127.091903686523	14.0188007354736	0	0	132	0
01:37:17 05-03-2018	121.186065673828	127.119369506836	14.0757999420166	0	0	133	0
01:37:32 05-03-2018	121.048721313477	127.146835327148	14.2164001464844	0	0	133	0
01:37:47 05-03-2018	120.938842773438	127.174301147461	14.2430000305176	0	0	133	0
01:38:02 05-03-2018	120.774032592773	127.091903686523	14.2810001373291	0	0	133	0
01:38:17 05-03-2018	120.664154052734	127.064422607422	14.3152008056641	0	0	133	0
01:38:32 05-03-2018	120.828964233398	127.2841796875	14.3493995666504	0	0	133	0
01:38:47 05-03-2018	120.801498413086	127.311645507813	14.3759994506836	0	0	133	0
01:39:02 05-03-2018	120.609222412109	127.146835327148	14.406400680542	0	0	133	0
01:39:17 05-03-2018	120.691619873047	127.146835327148	14.4330005645752	0	0	133	0
01:39:32 05-03-2018	120.49934387207	127.119369506836	14.539400100708	0	0	133	0
01:39:47 05-03-2018	120.691619873047	127.256713867188	14.6077995300293	0	0	134	0
01:40:02 05-03-2018	120.774032592773	127.394058227539	14.649600982666	0	0	134	0
01:40:17 05-03-2018	120.828964233398	127.366592407227	14.6762008666992	0	0	134	0
01:40:32 05-03-2018	120.883911132813	127.586334228516	14.672399520874	0	0	134	0
01:40:47 05-03-2018	120.746566772461	127.421524047852	14.6837997436523	0	0	134	0
01:41:02 05-03-2018	121.021255493164	127.696212768555	14.7103996276855	0	0	134	0
01:41:17 05-03-2018	120.911376953125	127.613815307617	14.7256011962891	0	0	134	0
01:41:32 05-03-2018	121.131118774414	127.751159667969	14.7369995117188	0	0	134	0
01:41:47 05-03-2018	121.186065673828	127.915969848633	14.7597999572754	0	0	134	0
01:42:02 05-03-2018	121.268478393555	128.080780029297	14.782600402832	0	0	135	0
01:42:17 05-03-2018	121.57063293457	128.135726928711	14.7863998413086	0	0	135	0
01:42:32 05-03-2018	121.460754394531	128.218124389648	14.816801071167	0	0	135	0
01:42:47 05-03-2018	121.598098754883	128.300537109375	14.8358001708984	0	0	135	0
01:43:02 05-03-2018	121.790374755859	128.410415649414	14.8509998321533	0	0	135	0
01:43:17 05-03-2018	121.845321655273	128.547760009766	14.8472003936768	0	0	135	0
01:43:32 05-03-2018	121.955200195313	128.602691650391	14.87380027771	0	0	135	0
01:43:47 05-03-2018	122.065078735352	128.767501831055	14.8814010620117	0	0	135	0
01:44:02 05-03-2018	122.229888916016	128.95979309082	14.89280128479	0	0	135	0
01:44:17 05-03-2018	122.174942016602	128.849914550781	14.9080009460449	0	0	135	0
01:44:32 05-03-2018	122.39469909668	129.124603271484	14.9118003845215	0	0	135	0
01:44:47 05-03-2018	122.339767456055	129.234481811523	14.9080009460449	0	0	135	0
01:45:02 05-03-2018	122.806732177734	129.344360351563	14.9270000457764	0	0	135	0
01:45:17 05-03-2018	122.559509277344	129.261947631836	14.9650001525879	0	0	136	0
01:45:32 05-03-2018	122.889144897461	129.509170532227	15.0106010437012	0	0	136	0
01:45:47 05-03-2018	123.026489257813	129.619049072266	15.0676002502441	0	0	136	0
01:46:02 05-03-2018	123.246246337891	129.78385925293	15.0904006958008	0	0	136	0
01:46:17 05-03-2018	123.026489257813	129.619049072266	15.1208000183105	0	0	136	0
01:46:32 05-03-2018	123.218765258789	129.838806152344	15.1284008026123	0	0	136	0
01:46:47 05-03-2018	123.301177978516	130.003616333008	15.1359996795654	0	0	136	0
01:47:02 05-03-2018	123.575866699219	129.728927612305	15.1398010253906	0	0	136	0
01:47:17 05-03-2018	123.520935058594	129.234481811523	15.1588001251221	0	0	136	0
01:47:32 05-03-2018	123.795623779297	129.344360351563	15.1854000091553	0	0	136	0
01:47:47 05-03-2018	123.823089599609	129.344360351563	15.193000793457	0	0	136	0
01:48:02 05-03-2018	123.878021240234	129.289413452148	15.2005996704102	0	0	136	0
01:48:17 05-03-2018	124.0703125	129.454238891602	15.1854000091553	0	0	136	0
01:48:32 05-03-2018	124.207656860352	129.564102172852	15.1854000091553	0	0	136	0
01:48:47 05-03-2018	124.509811401367	129.756393432617	15.1588001251221	0	0	136	0
01:49:02 05-03-2018	124.207656860352	129.591583251953	15.1512012481689	0	0	136	0
01:49:17 05-03-2018	124.674621582031	129.78385925293	15.1436004638672	0	0	136	0
01:49:32 05-03-2018	124.619689941406	129.893737792969	15.117000579834	0	0	136	0
01:49:47 05-03-2018	124.757034301758	130.003616333008	15.1245994567871	0	0	136	0
01:50:02 05-03-2018	124.949310302734	130.058547973633	15.1398010253906	0	0	136	0
01:50:17 05-03-2018	124.921844482422	130.140960693359	15.1132011413574	0	0	136	0
01:50:32 05-03-2018	125.031723022461	130.140960693359	15.0790004730225	0	0	136	0
01:50:47 05-03-2018	125.114135742188	130.278305053711	14.9878005981445	0	0	136	0
01:51:02 05-03-2018	125.306411743164	130.498062133789	14.9384002685547	0	0	137	0
01:51:17 05-03-2018	125.059188842773	130.415649414063	14.9346008300781	0	0	136	0
01:51:32 05-03-2018	125.388824462891	130.415649414063	14.9194011688232	0	0	136	0
01:51:47 05-03-2018	125.224014282227	130.470581054688	14.9118003845215	0	0	136	0
01:52:02 05-03-2018	125.60856628418	130.772750854492	14.9080009460449	0	0	136	0
01:52:17 05-03-2018	125.333877563477	130.470581054688	14.9041996002197	0	0	137	0
01:52:32 05-03-2018	125.800857543945	130.827682495117	14.8852005004883	0	0	137	0
01:52:47 05-03-2018	125.745910644531	130.800216674805	14.8775997161865	0	0	137	0
01:53:02 05-03-2018	125.910736083984	131.019973754883	14.8661994934082	0	0	137	0
01:53:17 05-03-2018	125.883270263672	130.992492675781	14.8661994934082	0	0	137	0
01:53:32 05-03-2018	125.773391723633	130.882614135742	14.8509998321533	0	0	137	0
01:53:47 05-03-2018	126.295303344727	131.129837036133	14.8509998321533	0	0	137	0
01:54:02 05-03-2018	126.267822265625	131.322128295898	14.8434009552002	0	0	137	0
01:54:17 05-03-2018	126.212890625	131.294662475586	14.839599609375	0	0	137	0
01:54:32 05-03-2018	126.240356445313	131.404525756836	14.8206005096436	0	0	137	0
01:54:47 05-03-2018	126.240356445313	131.267181396484	14.8282012939453	0	0	137	0
01:55:02 05-03-2018	126.350234985352	131.404525756836	14.8243999481201	0	0	137	0
01:55:17 05-03-2018	126.542526245117	131.596817016602	14.8092002868652	0	0	137	0
01:55:32 05-03-2018	126.542526245117	131.541870117188	14.8092002868652	0	0	137	0
01:55:47 05-03-2018	126.652389526367	131.844039916992	14.7978000640869	0	0	137	0
01:56:02 05-03-2018	126.56999206543	131.651748657227	14.8015995025635	0	0	137	0
01:56:17 05-03-2018	126.762268066406	131.92643737793	14.7863998413086	0	0	138	0
01:56:32 05-03-2018	126.734802246094	131.81657409668	14.7863998413086	0	0	137	0
01:56:47 05-03-2018	126.679870605469	131.844039916992	14.7940006256104	0	0	138	0
01:57:02 05-03-2018	126.624923706055	131.789093017578	14.7902011871338	0	0	138	0
01:57:17 05-03-2018	126.954559326172	131.953918457031	14.7863998413086	0	0	138	0
01:57:32 05-03-2018	126.954559326172	131.981384277344	14.7674007415771	0	0	138	0
01:57:47 05-03-2018	127.256713867188	132.283538818359	14.7674007415771	0	0	138	0
01:58:02 05-03-2018	127.146835327148	132.146194458008	14.7597999572754	0	0	138	0
01:58:17 05-03-2018	127.009490966797	132.063781738281	14.7597999572754	0	0	138	0
01:58:32 05-03-2018	127.2841796875	132.365951538086	14.7483997344971	0	0	138	0
01:58:47 05-03-2018	127.311645507813	132.393417358398	14.7483997344971	0	0	138	0
01:59:02 05-03-2018	127.421524047852	132.393417358398	14.7332000732422	0	0	138	0
01:59:17 05-03-2018	127.448989868164	132.448348999023	14.7332000732422	0	0	138	0
01:59:32 05-03-2018	127.558868408203	132.613174438477	14.7369995117188	0	0	138	0
01:59:47 05-03-2018	127.339126586914	132.448348999023	14.7332000732422	0	0	138	0
02:00:02 05-03-2018	127.64128112793	132.723037719727	14.7256011962891	0	0	138	0
02:00:17 05-03-2018	127.64128112793	132.640640258789	14.7408008575439	0	0	138	0
02:00:32 05-03-2018	127.778625488281	132.805450439453	14.7483997344971	0	0	138	0
02:00:47 05-03-2018	127.558868408203	132.585693359375	14.7369995117188	0	0	138	0
02:01:02 05-03-2018	127.915969848633	132.970260620117	14.7369995117188	0	0	138	0
02:01:17 05-03-2018	127.723693847656	132.88786315918	14.7408008575439	0	0	139	0
02:01:32 05-03-2018	127.943435668945	132.942794799805	14.7256011962891	0	0	138	0
02:01:47 05-03-2018	127.998382568359	132.448348999023	14.7103996276855	132	0	0	0
02:02:02 05-03-2018	128.108245849609	130.003616333008	14.672399520874	130	0	0	0
02:02:17 05-03-2018	127.970901489258	129.289413452148	12.7648010253906	130	0	0	0
02:02:32 05-03-2018	128.163192749023	129.564102172852	10.7583999633789	131	0	0	0
02:02:47 05-03-2018	128.273071289063	129.838806152344	9.87680053710938	131	0	0	0
02:03:02 05-03-2018	128.163192749023	129.948669433594	9.59180068969727	132	0	0	0
02:03:17 05-03-2018	128.382949829102	130.38818359375	9.45120048522949	132	0	0	0
02:03:32 05-03-2018	128.382949829102	130.580459594727	9.41320037841797	133	0	0	0
02:03:47 05-03-2018	128.410415649414	130.827682495117	9.49300003051758	133	0	0	0
02:04:02 05-03-2018	128.492813110352	131.074905395508	9.66020011901855	134	0	0	0
02:04:17 05-03-2018	128.71257019043	131.377059936523	9.83120059967041	134	0	0	0
02:04:32 05-03-2018	128.794982910156	131.734161376953	10.0858001708984	134	0	0	0
02:04:47 05-03-2018	128.630157470703	131.679229736328	10.2758007049561	135	0	0	0
02:05:02 05-03-2018	128.630157470703	131.789093017578	10.5190010070801	135	0	0	0
02:05:17 05-03-2018	128.904846191406	132.118728637695	10.7014007568359	135	0	0	0
02:05:32 05-03-2018	128.630157470703	131.898971557617	10.8154010772705	135	0	0	0
02:05:47 05-03-2018	128.657638549805	132.17366027832	11.0472011566162	136	0	0	0
02:06:02 05-03-2018	128.630157470703	132.256072998047	11.1840000152588	136	0	0	0
02:06:17 05-03-2018	128.630157470703	132.338485717773	11.4120006561279	136	0	0	0
02:06:32 05-03-2018	128.767501831055	132.558227539063	11.5830001831055	136	0	0	0
02:06:47 05-03-2018	128.520294189453	132.448348999023	11.8224010467529	136	0	0	0
02:07:02 05-03-2018	128.685104370117	132.613174438477	11.9477996826172	136	0	0	0
02:07:17 05-03-2018	128.575225830078	132.585693359375	12.1112003326416	136	0	0	0
02:07:32 05-03-2018	128.71257019043	132.640640258789	12.3164005279541	137	0	0	0
02:07:47 05-03-2018	128.685104370117	132.777984619141	12.4798011779785	137	0	0	0
02:08:02 05-03-2018	128.740036010742	132.860382080078	12.5823993682861	137	0	0	0
02:08:17 05-03-2018	128.822448730469	133.052673339844	12.7914009094238	137	0	0	0
02:08:32 05-03-2018	128.877380371094	133.13508605957	12.9015998840332	137	0	0	0
02:08:47 05-03-2018	128.849914550781	133.107604980469	13.0612010955811	137	0	0	0
02:09:02 05-03-2018	128.520294189453	132.970260620117	13.2474002838135	137	0	0	0
02:09:17 05-03-2018	128.740036010742	133.162551879883	13.3462009429932	137	0	0	0
02:09:32 05-03-2018	128.740036010742	133.107604980469	13.5058002471924	137	0	0	0
02:09:47 05-03-2018	128.740036010742	133.190017700195	13.7262001037598	137	0	0	0
02:10:02 05-03-2018	128.794982910156	133.272430419922	13.7870006561279	137	0	0	0
02:10:17 05-03-2018	128.71257019043	133.327362060547	13.8668003082275	138	0	0	0
02:10:32 05-03-2018	128.904846191406	133.629516601563	13.961799621582	138	0	0	0
02:10:47 05-03-2018	128.904846191406	133.409774780273	14.030200958252	138	0	0	0
02:11:02 05-03-2018	128.904846191406	133.547119140625	14.2126007080078	138	0	0	0
02:11:17 05-03-2018	129.097137451172	133.629516601563	14.296199798584	138	0	0	0
02:11:32 05-03-2018	128.95979309082	133.547119140625	14.3759994506836	138	0	0	0
02:11:47 05-03-2018	129.042205810547	133.656997680664	14.4748001098633	138	0	0	0
02:12:02 05-03-2018	128.767501831055	133.547119140625	14.6040000915527	138	0	0	0
02:12:17 05-03-2018	128.437881469727	133.60205078125	14.649600982666	138	0	0	0
02:12:32 05-03-2018	128.245590209961	133.547119140625	14.6951999664307	138	0	0	0
02:12:47 05-03-2018	128.053314208984	133.492172241211	14.7636013031006	138	0	0	0
02:13:02 05-03-2018	128.080780029297	133.354827880859	14.8434009552002	138	0	0	0
02:13:17 05-03-2018	128.025848388672	133.464706420898	15.0220012664795	138	0	0	0
02:13:32 05-03-2018	127.778625488281	133.052673339844	15.0752010345459	138	0	0	0
02:13:47 05-03-2018	127.778625488281	133.272430419922	15.1018009185791	138	0	0	0
02:14:02 05-03-2018	127.88850402832	133.382293701172	15.1208000183105	138	0	0	0
02:14:17 05-03-2018	127.88850402832	133.327362060547	15.1550006866455	138	0	0	0
02:14:32 05-03-2018	127.806091308594	133.327362060547	15.1816005706787	139	0	0	0
02:14:47 05-03-2018	127.806091308594	133.574584960938	15.2158012390137	138	0	0	0
02:15:02 05-03-2018	127.558868408203	133.272430419922	15.2385997772217	139	0	0	0
02:15:17 05-03-2018	127.339126586914	133.272430419922	15.2424011230469	138	0	0	0
02:15:32 05-03-2018	127.091903686523	133.080139160156	15.3297996520996	139	0	0	0
02:15:47 05-03-2018	127.229248046875	133.217483520508	15.5692005157471	139	0	0	0
02:16:02 05-03-2018	126.762268066406	132.997741699219	15.5729999542236	139	0	0	0
02:16:17 05-03-2018	126.954559326172	132.970260620117	15.584400177002	139	0	0	0
02:16:32 05-03-2018	126.624923706055	132.777984619141	15.6147994995117	139	0	0	0
02:16:47 05-03-2018	126.734802246094	132.915328979492	15.6527996063232	139	0	0	0
02:17:02 05-03-2018	126.982025146484	132.723037719727	15.6832008361816	139	0	0	0
02:17:17 05-03-2018	126.872146606445	132.338485717773	15.7212009429932	139	0	0	0
02:17:32 05-03-2018	126.789733886719	132.118728637695	15.7972011566162	139	0	0	0
02:17:47 05-03-2018	126.872146606445	132.17366027832	15.8085994720459	139	0	0	0
02:18:02 05-03-2018	126.899612426758	132.118728637695	15.8618011474609	138	0	0	0
02:18:17 05-03-2018	126.899612426758	132.118728637695	15.8922004699707	138	0	0	0
02:18:32 05-03-2018	127.201782226563	132.393417358398	15.9188003540039	139	0	0	0
02:18:47 05-03-2018	127.174301147461	132.338485717773	15.9225997924805	138	0	0	0
02:19:02 05-03-2018	127.146835327148	132.146194458008	15.9225997924805	139	0	0	0
02:19:17 05-03-2018	127.229248046875	132.393417358398	15.9074001312256	139	0	0	0
